ECG,time
2287,2023-09-14 00:02:31.084000000
2373,2023-09-14 00:02:31.068000000
1792,2023-09-14 00:02:31.046000000
1753,2023-09-14 00:02:31.042000000
2346,2023-09-14 00:02:31.041000000
1872,2023-09-14 00:02:31.014000000
1811,2023-09-14 00:02:31.005000000
1744,2023-09-14 00:02:31.002000000
2187,2023-09-14 00:02:31.001000000
1798,2023-09-14 00:02:31.001000000
1975,2023-09-14 00:02:30.999000000
1766,2023-09-14 00:02:30.993000000
1860,2023-09-14 00:02:30.990000000
2285,2023-09-14 00:02:30.978000000
2535,2023-09-14 00:02:30.941000000
2307,2023-09-14 00:02:30.935000000
2033,2023-09-14 00:02:30.935000000
1677,2023-09-14 00:02:30.934000000
1871,2023-09-14 00:02:30.922000000
1745,2023-09-14 00:02:30.907000000
2783,2023-09-14 00:02:30.905000000
1775,2023-09-14 00:02:30.904000000
1748,2023-09-14 00:02:30.900000000
2035,2023-09-14 00:02:30.899000000
2446,2023-09-14 00:02:30.896000000
1717,2023-09-14 00:02:30.895000000
2224,2023-09-14 00:02:30.890000000
2659,2023-09-14 00:02:30.889000000
1725,2023-09-14 00:02:30.878000000
2630,2023-09-14 00:02:30.846000000
1653,2023-09-14 00:02:30.839000000
1917,2023-09-14 00:02:30.834000000
2437,2023-09-14 00:02:30.833000000
2265,2023-09-14 00:02:30.832000000
2455,2023-09-14 00:02:30.828000000
2352,2023-09-14 00:02:30.823000000
2448,2023-09-14 00:02:30.814000000
2657,2023-09-14 00:02:30.766000000
2503,2023-09-14 00:02:30.764000000
1927,2023-09-14 00:02:30.764000000
1827,2023-09-14 00:02:30.764000000
1834,2023-09-14 00:02:30.763000000
1656,2023-09-14 00:02:30.761000000
2198,2023-09-14 00:02:30.759000000
1871,2023-09-14 00:02:30.757000000
1683,2023-09-14 00:02:30.756000000
2374,2023-09-14 00:02:30.750000000
1794,2023-09-14 00:02:30.736000000
2099,2023-09-14 00:02:30.734000000
2640,2023-09-14 00:02:30.713000000
2725,2023-09-14 00:02:30.701000000
1731,2023-09-14 00:02:30.697000000
2380,2023-09-14 00:02:30.690000000
2369,2023-09-14 00:02:30.553000000
2538,2023-09-14 00:02:30.547000000
2541,2023-09-14 00:02:30.546000000
1702,2023-09-14 00:02:30.540000000
2029,2023-09-14 00:02:30.518000000
1797,2023-09-14 00:02:30.517000000
2455,2023-09-14 00:02:30.512000000
1776,2023-09-14 00:02:30.509000000
2180,2023-09-14 00:02:30.506000000
1785,2023-09-14 00:02:30.490000000
2160,2023-09-14 00:02:30.487000000
2322,2023-09-14 00:02:30.472000000
1940,2023-09-14 00:02:30.448000000
1761,2023-09-14 00:02:30.447000000
2058,2023-09-14 00:02:30.439000000
2261,2023-09-14 00:02:30.437000000
1638,2023-09-14 00:02:30.410000000
1807,2023-09-14 00:02:30.409000000
2026,2023-09-14 00:02:30.396000000
2214,2023-09-14 00:02:30.388000000
1673,2023-09-14 00:02:30.385000000
2208,2023-09-14 00:02:30.385000000
1795,2023-09-14 00:02:30.378000000
1748,2023-09-14 00:02:30.355000000
2512,2023-09-14 00:02:30.347000000
2276,2023-09-14 00:02:30.324000000
2058,2023-09-14 00:02:30.311000000
2293,2023-09-14 00:02:30.282000000
2415,2023-09-14 00:02:30.270000000
1805,2023-09-14 00:02:30.269000000
1969,2023-09-14 00:02:30.253000000
2659,2023-09-14 00:02:30.250000000
2656,2023-09-14 00:02:30.240000000
2359,2023-09-14 00:02:30.222000000
1994,2023-09-14 00:02:30.203000000
2224,2023-09-14 00:02:30.189000000
2352,2023-09-14 00:02:30.179000000
1762,2023-09-14 00:02:30.177000000
1911,2023-09-14 00:02:30.164000000
2431,2023-09-14 00:02:30.150000000
2192,2023-09-14 00:02:30.146000000
1762,2023-09-14 00:02:30.133000000
2081,2023-09-14 00:02:30.130000000
1789,2023-09-14 00:02:30.117000000
2693,2023-09-14 00:02:30.111000000
1758,2023-09-14 00:02:30.110000000
2586,2023-09-14 00:02:30.101000000
2239,2023-09-14 00:02:30.077000000
1834,2023-09-14 00:02:30.070000000
2424,2023-09-14 00:02:30.067000000
2000,2023-09-14 00:02:30.065000000
2116,2023-09-14 00:02:30.054000000
2310,2023-09-14 00:02:30.045000000
1690,2023-09-14 00:02:30.017000000
2357,2023-09-14 00:02:30.010000000
1863,2023-09-14 00:02:30.007000000
1734,2023-09-14 00:02:30.001000000
2206,2023-09-14 00:02:29.987000000
1929,2023-09-14 00:02:29.985000000
2373,2023-09-14 00:02:29.983000000
2139,2023-09-14 00:02:29.977000000
2527,2023-09-14 00:02:29.967000000
2762,2023-09-14 00:02:29.936000000
1904,2023-09-14 00:02:29.933000000
1655,2023-09-14 00:02:29.910000000
1786,2023-09-14 00:02:29.909000000
2247,2023-09-14 00:02:29.898000000
2628,2023-09-14 00:02:29.889000000
2634,2023-09-14 00:02:29.888000000
1648,2023-09-14 00:02:29.869000000
1736,2023-09-14 00:02:29.865000000
2314,2023-09-14 00:02:29.840000000
1959,2023-09-14 00:02:29.840000000
1946,2023-09-14 00:02:29.830000000
2223,2023-09-14 00:02:29.814000000
2580,2023-09-14 00:02:29.811000000
1719,2023-09-14 00:02:29.809000000
2513,2023-09-14 00:02:29.788000000
1669,2023-09-14 00:02:29.785000000
2371,2023-09-14 00:02:29.771000000
1773,2023-09-14 00:02:29.763000000
1667,2023-09-14 00:02:29.734000000
1779,2023-09-14 00:02:29.731000000
1889,2023-09-14 00:02:29.714000000
2192,2023-09-14 00:02:29.709000000
2399,2023-09-14 00:02:29.701000000
2509,2023-09-14 00:02:29.698000000
2555,2023-09-14 00:02:29.691000000
1665,2023-09-14 00:02:29.687000000
2579,2023-09-14 00:02:29.661000000
1872,2023-09-14 00:02:29.645000000
1857,2023-09-14 00:02:29.631000000
2461,2023-09-14 00:02:29.627000000
2158,2023-09-14 00:02:29.625000000
2032,2023-09-14 00:02:29.620000000
2588,2023-09-14 00:02:29.619000000
1791,2023-09-14 00:02:29.610000000
1694,2023-09-14 00:02:29.574000000
2425,2023-09-14 00:02:29.572000000
2153,2023-09-14 00:02:29.568000000
2483,2023-09-14 00:02:29.553000000
2397,2023-09-14 00:02:29.549000000
1791,2023-09-14 00:02:29.548000000
2519,2023-09-14 00:02:29.525000000
1758,2023-09-14 00:02:29.525000000
2522,2023-09-14 00:02:29.518000000
1715,2023-09-14 00:02:29.517000000
2497,2023-09-14 00:02:29.515000000
2235,2023-09-14 00:02:29.511000000
1744,2023-09-14 00:02:29.490000000
2418,2023-09-14 00:02:29.481000000
2323,2023-09-14 00:02:29.475000000
2766,2023-09-14 00:02:29.465000000
2229,2023-09-14 00:02:29.457000000
2331,2023-09-14 00:02:29.433000000
1665,2023-09-14 00:02:29.426000000
2704,2023-09-14 00:02:29.408000000
2245,2023-09-14 00:02:29.405000000
2071,2023-09-14 00:02:29.388000000
1799,2023-09-14 00:02:29.387000000
1862,2023-09-14 00:02:29.385000000
2537,2023-09-14 00:02:29.380000000
2417,2023-09-14 00:02:29.374000000
1787,2023-09-14 00:02:29.362000000
1766,2023-09-14 00:02:29.361000000
1845,2023-09-14 00:02:29.360000000
1989,2023-09-14 00:02:29.350000000
2173,2023-09-14 00:02:29.330000000
1898,2023-09-14 00:02:29.315000000
1945,2023-09-14 00:02:29.303000000
2090,2023-09-14 00:02:29.291000000
2479,2023-09-14 00:02:29.278000000
1834,2023-09-14 00:02:29.257000000
2507,2023-09-14 00:02:29.250000000
1680,2023-09-14 00:02:29.237000000
2383,2023-09-14 00:02:29.231000000
1808,2023-09-14 00:02:29.230000000
1950,2023-09-14 00:02:29.225000000
2173,2023-09-14 00:02:29.225000000
1882,2023-09-14 00:02:29.194000000
2410,2023-09-14 00:02:29.191000000
2246,2023-09-14 00:02:29.190000000
1717,2023-09-14 00:02:29.189000000
2055,2023-09-14 00:02:29.186000000
1937,2023-09-14 00:02:29.164000000
1679,2023-09-14 00:02:29.121000000
1719,2023-09-14 00:02:29.120000000
1767,2023-09-14 00:02:29.093000000
1847,2023-09-14 00:02:29.089000000
1998,2023-09-14 00:02:29.080000000
2576,2023-09-14 00:02:29.080000000
1906,2023-09-14 00:02:29.078000000
2412,2023-09-14 00:02:29.068000000
2179,2023-09-14 00:02:29.067000000
2599,2023-09-14 00:02:29.045000000
2443,2023-09-14 00:02:29.025000000
2075,2023-09-14 00:02:29.017000000
1799,2023-09-14 00:02:29.012000000
2320,2023-09-14 00:02:29.010000000
1889,2023-09-14 00:02:29.007000000
1713,2023-09-14 00:02:28.986000000
2329,2023-09-14 00:02:28.962000000
2497,2023-09-14 00:02:28.961000000
1691,2023-09-14 00:02:28.941000000
1902,2023-09-14 00:02:28.938000000
2005,2023-09-14 00:02:28.936000000
2569,2023-09-14 00:02:28.928000000
2621,2023-09-14 00:02:28.903000000
1833,2023-09-14 00:02:28.897000000
2233,2023-09-14 00:02:28.893000000
2468,2023-09-14 00:02:28.887000000
1665,2023-09-14 00:02:28.869000000
2095,2023-09-14 00:02:28.861000000
2259,2023-09-14 00:02:28.858000000
1956,2023-09-14 00:02:28.832000000
2205,2023-09-14 00:02:28.821000000
1799,2023-09-14 00:02:28.815000000
1813,2023-09-14 00:02:28.814000000
1927,2023-09-14 00:02:28.808000000
1729,2023-09-14 00:02:28.793000000
1852,2023-09-14 00:02:28.759000000
1658,2023-09-14 00:02:28.757000000
1994,2023-09-14 00:02:28.754000000
2191,2023-09-14 00:02:28.752000000
2325,2023-09-14 00:02:28.736000000
2530,2023-09-14 00:02:28.731000000
1805,2023-09-14 00:02:28.713000000
2140,2023-09-14 00:02:28.713000000
2479,2023-09-14 00:02:28.702000000
2282,2023-09-14 00:02:28.677000000
2880,2023-09-14 00:02:28.675000000
1764,2023-09-14 00:02:28.667000000
1681,2023-09-14 00:02:28.665000000
2423,2023-09-14 00:02:28.659000000
2384,2023-09-14 00:02:28.651000000
1997,2023-09-14 00:02:28.611000000
2633,2023-09-14 00:02:28.611000000
2061,2023-09-14 00:02:28.605000000
2650,2023-09-14 00:02:28.600000000
1783,2023-09-14 00:02:28.599000000
1755,2023-09-14 00:02:28.593000000
1966,2023-09-14 00:02:28.581000000
1854,2023-09-14 00:02:28.573000000
2544,2023-09-14 00:02:28.566000000
2238,2023-09-14 00:02:28.564000000
1799,2023-09-14 00:02:28.544000000
2656,2023-09-14 00:02:28.538000000
1753,2023-09-14 00:02:28.527000000
2439,2023-09-14 00:02:28.498000000
2112,2023-09-14 00:02:28.496000000
1859,2023-09-14 00:02:28.457000000
2250,2023-09-14 00:02:28.455000000
1727,2023-09-14 00:02:28.449000000
1890,2023-09-14 00:02:28.438000000
2102,2023-09-14 00:02:28.437000000
1688,2023-09-14 00:02:28.424000000
2756,2023-09-14 00:02:28.413000000
1883,2023-09-14 00:02:28.408000000
1775,2023-09-14 00:02:28.407000000
2587,2023-09-14 00:02:28.398000000
1831,2023-09-14 00:02:28.390000000
1831,2023-09-14 00:02:28.372000000
2229,2023-09-14 00:02:28.364000000
2102,2023-09-14 00:02:28.361000000
2427,2023-09-14 00:02:28.352000000
1936,2023-09-14 00:02:28.348000000
1799,2023-09-14 00:02:28.333000000
1761,2023-09-14 00:02:28.304000000
1728,2023-09-14 00:02:28.298000000
2353,2023-09-14 00:02:28.293000000
2726,2023-09-14 00:02:28.290000000
2419,2023-09-14 00:02:28.289000000
1802,2023-09-14 00:02:28.280000000
1647,2023-09-14 00:02:28.279000000
2000,2023-09-14 00:02:28.274000000
2594,2023-09-14 00:02:28.267000000
1655,2023-09-14 00:02:28.263000000
2897,2023-09-14 00:02:28.252000000
1718,2023-09-14 00:02:28.246000000
1952,2023-09-14 00:02:28.243000000
1870,2023-09-14 00:02:28.242000000
2137,2023-09-14 00:02:28.242000000
2066,2023-09-14 00:02:28.239000000
2329,2023-09-14 00:02:28.195000000
1893,2023-09-14 00:02:28.154000000
2789,2023-09-14 00:02:28.132000000
2551,2023-09-14 00:02:28.131000000
2775,2023-09-14 00:02:28.113000000
2723,2023-09-14 00:02:28.100000000
1728,2023-09-14 00:02:28.095000000
2609,2023-09-14 00:02:28.090000000
2207,2023-09-14 00:02:28.064000000
1743,2023-09-14 00:02:28.063000000
1765,2023-09-14 00:02:28.046000000
1808,2023-09-14 00:02:28.040000000
2576,2023-09-14 00:02:28.026000000
1802,2023-09-14 00:02:28.021000000
1745,2023-09-14 00:02:28.008000000
2608,2023-09-14 00:02:28.001000000
1902,2023-09-14 00:02:27.995000000
1901,2023-09-14 00:02:27.985000000
1793,2023-09-14 00:02:27.968000000
1996,2023-09-14 00:02:27.952000000
2083,2023-09-14 00:02:27.935000000
2182,2023-09-14 00:02:27.932000000
2412,2023-09-14 00:02:27.916000000
2519,2023-09-14 00:02:27.910000000
2006,2023-09-14 00:02:27.894000000
2426,2023-09-14 00:02:27.890000000
2289,2023-09-14 00:02:27.889000000
1677,2023-09-14 00:02:27.876000000
1631,2023-09-14 00:02:27.872000000
2559,2023-09-14 00:02:27.861000000
1786,2023-09-14 00:02:27.859000000
1826,2023-09-14 00:02:27.858000000
2134,2023-09-14 00:02:27.819000000
2064,2023-09-14 00:02:27.816000000
2287,2023-09-14 00:02:27.815000000
2131,2023-09-14 00:02:27.809000000
1695,2023-09-14 00:02:27.793000000
2461,2023-09-14 00:02:27.792000000
1982,2023-09-14 00:02:27.792000000
2687,2023-09-14 00:02:27.791000000
2497,2023-09-14 00:02:27.790000000
2497,2023-09-14 00:02:27.784000000
2412,2023-09-14 00:02:27.778000000
1721,2023-09-14 00:02:27.776000000
1944,2023-09-14 00:02:27.768000000
2309,2023-09-14 00:02:27.766000000
2519,2023-09-14 00:02:27.764000000
2583,2023-09-14 00:02:27.713000000
2355,2023-09-14 00:02:27.712000000
2646,2023-09-14 00:02:27.643000000
2324,2023-09-14 00:02:27.642000000
2475,2023-09-14 00:02:27.636000000
1776,2023-09-14 00:02:27.617000000
1701,2023-09-14 00:02:27.615000000
1797,2023-09-14 00:02:27.608000000
1849,2023-09-14 00:02:27.602000000
2123,2023-09-14 00:02:27.601000000
2384,2023-09-14 00:02:27.588000000
1968,2023-09-14 00:02:27.579000000
2379,2023-09-14 00:02:27.569000000
2290,2023-09-14 00:02:27.564000000
1726,2023-09-14 00:02:27.561000000
2442,2023-09-14 00:02:27.559000000
2434,2023-09-14 00:02:27.530000000
1965,2023-09-14 00:02:27.505000000
2034,2023-09-14 00:02:27.502000000
1828,2023-09-14 00:02:27.485000000
2181,2023-09-14 00:02:27.476000000
2201,2023-09-14 00:02:27.467000000
2591,2023-09-14 00:02:27.465000000
2751,2023-09-14 00:02:27.464000000
1950,2023-09-14 00:02:27.450000000
1989,2023-09-14 00:02:27.429000000
2170,2023-09-14 00:02:27.428000000
2513,2023-09-14 00:02:27.427000000
2435,2023-09-14 00:02:27.426000000
2273,2023-09-14 00:02:27.413000000
1807,2023-09-14 00:02:27.410000000
1855,2023-09-14 00:02:27.383000000
2283,2023-09-14 00:02:27.360000000
2096,2023-09-14 00:02:27.359000000
2315,2023-09-14 00:02:27.341000000
1953,2023-09-14 00:02:27.330000000
2373,2023-09-14 00:02:27.318000000
2099,2023-09-14 00:02:27.317000000
2666,2023-09-14 00:02:27.311000000
1977,2023-09-14 00:02:27.287000000
1782,2023-09-14 00:02:27.285000000
2726,2023-09-14 00:02:27.275000000
1671,2023-09-14 00:02:27.270000000
2618,2023-09-14 00:02:27.252000000
2924,2023-09-14 00:02:27.246000000
1814,2023-09-14 00:02:27.239000000
2759,2023-09-14 00:02:27.236000000
2866,2023-09-14 00:02:27.227000000
2119,2023-09-14 00:02:27.219000000
2653,2023-09-14 00:02:27.214000000
2691,2023-09-14 00:02:27.202000000
2081,2023-09-14 00:02:27.183000000
1629,2023-09-14 00:02:27.182000000
2284,2023-09-14 00:02:27.170000000
1741,2023-09-14 00:02:27.169000000
1949,2023-09-14 00:02:27.155000000
2224,2023-09-14 00:02:27.143000000
1829,2023-09-14 00:02:27.116000000
2346,2023-09-14 00:02:27.110000000
1853,2023-09-14 00:02:27.107000000
2358,2023-09-14 00:02:27.106000000
2541,2023-09-14 00:02:27.098000000
2275,2023-09-14 00:02:27.090000000
2464,2023-09-14 00:02:27.072000000
1710,2023-09-14 00:02:27.070000000
2322,2023-09-14 00:02:27.070000000
1723,2023-09-14 00:02:27.068000000
1729,2023-09-14 00:02:27.051000000
1930,2023-09-14 00:02:27.016000000
1714,2023-09-14 00:02:27.003000000
1686,2023-09-14 00:02:26.995000000
1801,2023-09-14 00:02:26.995000000
1828,2023-09-14 00:02:26.993000000
1746,2023-09-14 00:02:26.977000000
1747,2023-09-14 00:02:26.948000000
1725,2023-09-14 00:02:26.947000000
2263,2023-09-14 00:02:26.932000000
2625,2023-09-14 00:02:26.926000000
1927,2023-09-14 00:02:26.924000000
2397,2023-09-14 00:02:26.920000000
2411,2023-09-14 00:02:26.913000000
1793,2023-09-14 00:02:26.894000000
2115,2023-09-14 00:02:26.874000000
1968,2023-09-14 00:02:26.869000000
2156,2023-09-14 00:02:26.845000000
2793,2023-09-14 00:02:26.835000000
2375,2023-09-14 00:02:26.833000000
2753,2023-09-14 00:02:26.816000000
1762,2023-09-14 00:02:26.811000000
1779,2023-09-14 00:02:26.810000000
1879,2023-09-14 00:02:26.788000000
2022,2023-09-14 00:02:26.787000000
2304,2023-09-14 00:02:26.786000000
2543,2023-09-14 00:02:26.769000000
1815,2023-09-14 00:02:26.762000000
2479,2023-09-14 00:02:26.761000000
1829,2023-09-14 00:02:26.738000000
2603,2023-09-14 00:02:26.732000000
1885,2023-09-14 00:02:26.705000000
1971,2023-09-14 00:02:26.689000000
2171,2023-09-14 00:02:26.679000000
2096,2023-09-14 00:02:26.666000000
1883,2023-09-14 00:02:26.664000000
2015,2023-09-14 00:02:26.658000000
2373,2023-09-14 00:02:26.657000000
1927,2023-09-14 00:02:26.638000000
1795,2023-09-14 00:02:26.636000000
2241,2023-09-14 00:02:26.631000000
2531,2023-09-14 00:02:26.623000000
1794,2023-09-14 00:02:26.621000000
2593,2023-09-14 00:02:26.578000000
2625,2023-09-14 00:02:26.576000000
2316,2023-09-14 00:02:26.575000000
2669,2023-09-14 00:02:26.572000000
2252,2023-09-14 00:02:26.560000000
2759,2023-09-14 00:02:26.552000000
1659,2023-09-14 00:02:26.549000000
1983,2023-09-14 00:02:26.539000000
1840,2023-09-14 00:02:26.536000000
1776,2023-09-14 00:02:26.526000000
2253,2023-09-14 00:02:26.523000000
2256,2023-09-14 00:02:26.517000000
2494,2023-09-14 00:02:26.514000000
1904,2023-09-14 00:02:26.512000000
2421,2023-09-14 00:02:26.505000000
2768,2023-09-14 00:02:26.504000000
2135,2023-09-14 00:02:26.504000000
2600,2023-09-14 00:02:26.441000000
1703,2023-09-14 00:02:26.431000000
2154,2023-09-14 00:02:26.419000000
2247,2023-09-14 00:02:26.409000000
2065,2023-09-14 00:02:26.402000000
1744,2023-09-14 00:02:26.401000000
2300,2023-09-14 00:02:26.395000000
2326,2023-09-14 00:02:26.393000000
2617,2023-09-14 00:02:26.393000000
2525,2023-09-14 00:02:26.369000000
2593,2023-09-14 00:02:26.346000000
2353,2023-09-14 00:02:26.346000000
1763,2023-09-14 00:02:26.343000000
1919,2023-09-14 00:02:26.287000000
2448,2023-09-14 00:02:26.285000000
1972,2023-09-14 00:02:26.270000000
1950,2023-09-14 00:02:26.259000000
1897,2023-09-14 00:02:26.256000000
2428,2023-09-14 00:02:26.254000000
2192,2023-09-14 00:02:26.253000000
1837,2023-09-14 00:02:26.250000000
1833,2023-09-14 00:02:26.250000000
2768,2023-09-14 00:02:26.248000000
1795,2023-09-14 00:02:26.242000000
1968,2023-09-14 00:02:26.179000000
1778,2023-09-14 00:02:26.174000000
2379,2023-09-14 00:02:26.172000000
1657,2023-09-14 00:02:26.167000000
1788,2023-09-14 00:02:26.166000000
2521,2023-09-14 00:02:26.146000000
2119,2023-09-14 00:02:26.144000000
1931,2023-09-14 00:02:26.142000000
1775,2023-09-14 00:02:26.140000000
2433,2023-09-14 00:02:26.134000000
1782,2023-09-14 00:02:26.131000000
1766,2023-09-14 00:02:26.129000000
2500,2023-09-14 00:02:26.124000000
1779,2023-09-14 00:02:26.116000000
1904,2023-09-14 00:02:26.080000000
1817,2023-09-14 00:02:26.079000000
2215,2023-09-14 00:02:26.078000000
2046,2023-09-14 00:02:26.069000000
1862,2023-09-14 00:02:26.023000000
2515,2023-09-14 00:02:26.007000000
1910,2023-09-14 00:02:25.978000000
2109,2023-09-14 00:02:25.970000000
2350,2023-09-14 00:02:25.969000000
1937,2023-09-14 00:02:25.957000000
2608,2023-09-14 00:02:25.954000000
1808,2023-09-14 00:02:25.945000000
1953,2023-09-14 00:02:25.942000000
2634,2023-09-14 00:02:25.924000000
1823,2023-09-14 00:02:25.913000000
2117,2023-09-14 00:02:25.902000000
2251,2023-09-14 00:02:25.878000000
2314,2023-09-14 00:02:25.876000000
2370,2023-09-14 00:02:25.875000000
2608,2023-09-14 00:02:25.864000000
1852,2023-09-14 00:02:25.848000000
1748,2023-09-14 00:02:25.846000000
2551,2023-09-14 00:02:25.844000000
2768,2023-09-14 00:02:25.843000000
1719,2023-09-14 00:02:25.817000000
1647,2023-09-14 00:02:25.813000000
1678,2023-09-14 00:02:25.794000000
1616,2023-09-14 00:02:25.778000000
1793,2023-09-14 00:02:25.762000000
2110,2023-09-14 00:02:25.762000000
2305,2023-09-14 00:02:25.741000000
1762,2023-09-14 00:02:25.736000000
1822,2023-09-14 00:02:25.729000000
1791,2023-09-14 00:02:25.727000000
1799,2023-09-14 00:02:25.715000000
1725,2023-09-14 00:02:25.713000000
2482,2023-09-14 00:02:25.707000000
1637,2023-09-14 00:02:25.692000000
1759,2023-09-14 00:02:25.687000000
2442,2023-09-14 00:02:25.678000000
1712,2023-09-14 00:02:25.667000000
2576,2023-09-14 00:02:25.637000000
2431,2023-09-14 00:02:25.631000000
1745,2023-09-14 00:02:25.624000000
1723,2023-09-14 00:02:25.620000000
1936,2023-09-14 00:02:25.618000000
2287,2023-09-14 00:02:25.610000000
2553,2023-09-14 00:02:25.601000000
2739,2023-09-14 00:02:25.598000000
1870,2023-09-14 00:02:25.583000000
1701,2023-09-14 00:02:25.582000000
1701,2023-09-14 00:02:25.573000000
1726,2023-09-14 00:02:25.572000000
2595,2023-09-14 00:02:25.541000000
2431,2023-09-14 00:02:25.538000000
2583,2023-09-14 00:02:25.538000000
2001,2023-09-14 00:02:25.521000000
2199,2023-09-14 00:02:25.508000000
1907,2023-09-14 00:02:25.505000000
2390,2023-09-14 00:02:25.458000000
1664,2023-09-14 00:02:25.457000000
2290,2023-09-14 00:02:25.437000000
1653,2023-09-14 00:02:25.435000000
2171,2023-09-14 00:02:25.433000000
1989,2023-09-14 00:02:25.433000000
1889,2023-09-14 00:02:25.430000000
2103,2023-09-14 00:02:25.418000000
2075,2023-09-14 00:02:25.397000000
2405,2023-09-14 00:02:25.392000000
2513,2023-09-14 00:02:25.373000000
1968,2023-09-14 00:02:25.370000000
2165,2023-09-14 00:02:25.364000000
2245,2023-09-14 00:02:25.350000000
2432,2023-09-14 00:02:25.329000000
1779,2023-09-14 00:02:25.310000000
2321,2023-09-14 00:02:25.307000000
1840,2023-09-14 00:02:25.301000000
1795,2023-09-14 00:02:25.300000000
1777,2023-09-14 00:02:25.295000000
